timestamp,state,total_charging_stations,fast_chargers,slow_chargers,charging_sessions,energy_consumed_kwh,grid_load_mw,voltage_v,frequency_hz,transformer_load_percent,renewable_share_percent,hour,day_of_week,ev_population,charger_ev_ratio,peak_hour_flag,overload_risk
2024-09-25 19:00:00,Himachal Pradesh,393,102,291,411,2628.408017802256,7845.171195318874,229.38754065945585,49.952712414849294,58.65427883817358,43.71143285781673,19,2,37511,95.44783715012723,1,Low
2024-09-25 20:00:00,Kerala,380,60,320,1022,14766.202867172437,5165.14631653676,224.6587659416934,49.91689950853986,35.21545989883686,23.351107883686723,20,2,11459,30.155263157894737,1,Low
2024-09-25 21:00:00,Chhattisgarh,560,102,458,447,5589.838858815624,4302.293938261291,229.75206027944088,50.00388912993259,35.50684091716117,12.091164493581912,21,2,31365,56.00892857142857,1,Low
2024-09-25 22:00:00,Goa,674,148,526,1072,11847.477029431013,6421.834249501087,232.45793507685204,49.93436603045397,50.67012588056041,36.40915352291434,22,2,25792,38.26706231454006,1,Low
2024-09-25 23:00:00,Manipur,139,37,102,317,5410.024267421457,7905.696505492977,223.41567299384693,49.93245676158363,52.66336225952187,49.630337519644065,23,2,14625,105.2158273381295,0,Low
2024-09-26 00:00:00,Tamil Nadu,113,35,78,239,1937.7250659740776,7956.698890828784,230.21984204720164,50.08802282025361,66.34971644786764,27.0326741474317,0,3,17558,155.38053097345133,0,Medium
2024-09-26 01:00:00,Mizoram,389,125,264,322,4849.351804498468,3562.56703581321,227.1902866005623,50.042851375624494,33.065369993258855,27.14773705135603,1,3,33536,86.2107969151671,0,Low
2024-09-26 02:00:00,Goa,434,98,336,115,965.4115783736574,9968.08110874451,236.8460945338274,49.9524294422712,66.38737177068256,47.77905857886324,2,3,19934,45.93087557603687,0,Medium
2024-09-26 03:00:00,Chhattisgarh,155,45,110,142,1199.8766071454752,6599.581011966154,235.04734505707796,49.99736411566128,48.26458075221981,14.01257048835215,3,3,810,5.225806451612903,0,Low
2024-09-26 04:00:00,Chhattisgarh,253,40,213,322,2852.7681040555626,5413.0483379189645,225.541269885425,50.096975371457866,35.679871419586625,5.2665376606813705,4,3,36148,142.87747035573122,0,Low
2024-09-26 05:00:00,Odisha,210,50,160,109,1459.4516189280607,9787.74446074336,229.93656618359896,49.9511232359353,68.63135684988235,17.67237040934957,5,3,37272,177.4857142857143,0,Medium
2024-09-26 06:00:00,Madhya Pradesh,423,68,355,335,5321.7938758977425,9323.309151812024,230.02052314743827,49.99292822962841,73.3359938808657,13.16557051140648,6,3,12137,28.692671394799053,0,Medium
2024-09-26 07:00:00,Uttar Pradesh,520,155,365,396,5159.075898011786,4954.062550836732,226.99183969390015,49.873789933704614,42.37577926061238,31.103079042383996,7,3,37126,71.39615384615385,0,Low
2024-09-26 08:00:00,Bihar,467,124,343,319,5007.121350191268,4665.212034663351,223.00386638927588,50.01388726951159,33.206388509428486,24.011981089682283,8,3,14058,30.102783725910065,0,Low
2024-09-26 09:00:00,Uttarakhand,179,34,145,317,5495.482807249178,6776.901645058737,235.8202970530167,50.08738254359212,47.0323072935974,34.77083681137415,9,3,6271,35.03351955307262,0,Low
2024-09-26 10:00:00,Rajasthan,555,132,423,653,3631.4556595865583,3765.9547359208555,228.99666102066885,49.93608040782442,28.16241722901843,13.581297228753575,10,3,27426,49.41621621621621,0,Low
2024-09-26 11:00:00,Rajasthan,337,61,276,102,1670.3590915272107,5763.56258349813,232.5409180489893,49.892230123882996,42.93949099018231,15.036822285090398,11,3,34577,102.60237388724036,0,Low
2024-09-26 12:00:00,Karnataka,265,43,222,312,1754.9805094242624,4075.0157137533074,233.6477362632802,49.90095074163715,33.24997393480992,9.499786264613483,12,3,24815,93.64150943396227,0,Low
2024-09-26 13:00:00,Uttar Pradesh,260,39,221,167,2899.2812030362074,6265.370843162498,231.36201601363044,49.954480585858526,45.00493566725859,41.359836604967505,13,3,33463,128.70384615384614,0,Low
2024-09-26 14:00:00,Haryana,139,41,98,229,3454.0930394422635,3928.37232015523,219.07002635152955,50.040315027833024,23.502375115523545,32.41484384595809,14,3,9241,66.4820143884892,0,Low
2024-09-26 15:00:00,Assam,106,29,77,121,1829.660626806691,9472.154991871266,224.19001575968733,49.94293299100652,68.09327608518315,24.78723302028736,15,3,21411,201.99056603773585,0,Medium
2024-09-26 16:00:00,Andhra Pradesh,350,66,284,292,1672.7555096309718,4331.476013949587,221.66021179876245,50.04775930193186,35.441412917427286,8.86012526326213,16,3,16305,46.58571428571429,0,Low
2024-09-26 17:00:00,Maharashtra,494,109,385,90,1602.1642692267183,5284.213240626984,225.14507906244944,50.07130659975108,40.74889023162532,15.200059187911878,17,3,3396,6.874493927125506,0,Low
2024-09-26 18:00:00,Arunachal Pradesh,472,143,329,1049,16946.093746618444,4481.920986635749,225.43749589239337,50.038656631328195,31.22791644404407,5.681576175414909,18,3,33613,71.21398305084746,1,Low
2024-09-26 19:00:00,Punjab,646,133,513,535,6012.933090427807,6885.375475698831,226.45330737563535,50.12196275017842,53.91093313287998,44.774185819074546,19,3,5934,9.185758513931889,1,Low
2024-09-26 20:00:00,Tamil Nadu,171,50,121,580,7963.015166260941,4244.203897104774,229.4813692163589,50.07595983471234,31.456269026134823,5.411584200876719,20,3,13106,76.64327485380117,1,Low
2024-09-26 21:00:00,Himachal Pradesh,324,49,275,711,12372.893077935634,7549.165935252763,230.35665198014914,50.021845288520666,51.09758405734787,22.296948720125222,21,3,3520,10.864197530864198,1,Low
2024-09-26 22:00:00,Chhattisgarh,128,20,108,1068,18488.034020254694,8339.56705491457,230.5436769877643,50.04207091303693,60.63709737839605,30.726071324828734,22,3,5933,46.3515625,1,Medium
2024-09-26 23:00:00,Gujarat,399,81,318,206,2614.672814208135,6278.088362844274,216.63393205756267,49.96510419430951,40.85684458806452,43.06557789735639,23,3,16860,42.255639097744364,0,Low
2024-09-27 00:00:00,Gujarat,109,28,81,247,1904.283722027173,9510.225901755937,231.57574916454016,49.973637108099894,73.10691108410401,8.278651515660979,0,4,13793,126.54128440366972,0,Medium
2024-09-27 01:00:00,Uttarakhand,504,135,369,329,3800.126684325119,3602.72766712203,227.646233747711,50.02050163683778,25.72370336623894,8.914759129164256,1,4,741,1.4702380952380953,0,Low
2024-09-27 02:00:00,Madhya Pradesh,81,14,67,287,2985.1464095424863,5444.5838523444345,231.931046361873,50.02558739339784,45.04505103773507,15.13026657135105,2,4,24609,303.81481481481484,0,Low
2024-09-27 03:00:00,Andhra Pradesh,467,106,361,219,1562.0757187176057,6736.731336637843,231.96159353172905,50.086189701391646,43.651263101691356,41.15613384336502,3,4,35244,75.46895074946467,0,Low
2024-09-27 04:00:00,Tripura,672,110,562,284,3799.300198021714,8618.222895040122,223.94731882975952,49.93665806335326,63.325254760108145,12.659124943386253,4,4,34298,51.038690476190474,0,Medium
2024-09-27 05:00:00,Chhattisgarh,449,106,343,123,1802.3967543711665,6955.885468581321,224.18037982614982,49.97889339022054,52.47653684423832,7.73857517536202,5,4,8243,18.35857461024499,0,Low
2024-09-27 06:00:00,Nagaland,115,24,91,323,4732.083144281696,4544.351453509138,222.48166087920305,50.09241708744835,38.905221797262115,14.072833517851384,6,4,39191,340.7913043478261,0,Low
2024-09-27 07:00:00,West Bengal,50,9,41,325,3664.5987365977066,4677.346618552497,234.35550985316164,49.96801654601747,31.292022486695014,47.40408934304541,7,4,31991,639.82,0,Low
2024-09-27 08:00:00,Rajasthan,559,127,432,556,7234.274437798664,8361.910567879648,229.47945306545492,49.994237943445015,69.17408107854227,47.472496463536636,8,4,19330,34.57960644007156,0,Medium
2024-09-27 09:00:00,Assam,382,119,263,610,6499.49711192261,9074.508381029256,237.43970540863614,49.967263569428226,65.77030405315315,45.463059271605296,9,4,18643,48.803664921465966,0,Medium
2024-09-27 10:00:00,Rajasthan,672,188,484,486,3433.0963842148262,4511.834775162121,234.01999211544234,49.96954350582214,41.30176067875273,49.81363967948901,10,4,11737,17.46577380952381,0,Low
2024-09-27 11:00:00,Goa,597,121,476,286,2154.949999747673,8289.511358031225,230.80644873107173,50.00450911230404,67.39741110377727,29.727449763478283,11,4,32408,54.28475711892797,0,Medium
2024-09-27 12:00:00,Manipur,572,179,393,224,2507.3179904757526,9253.754321355884,235.1140248167878,50.01355108207056,65.56045095490117,22.21372216340633,12,4,33796,59.08391608391609,0,Medium
2024-09-27 13:00:00,Jharkhand,274,77,197,303,5149.639743397663,4855.9228224346825,227.2292738212413,50.077567425885036,37.21492036310003,29.162424963425252,13,4,9907,36.15693430656934,0,Low
2024-09-27 14:00:00,Rajasthan,693,233,460,340,4232.831571561491,5584.842529818659,228.72305566073803,49.94879146536773,38.16809135915794,11.456323540991008,14,4,24565,35.447330447330444,0,Low
2024-09-27 15:00:00,Uttarakhand,295,58,237,225,2553.8317947228616,6386.649964527636,237.62087542433915,50.050941719142585,46.55810925489912,20.166427047563445,15,4,36314,123.09830508474576,0,Low
2024-09-27 16:00:00,Madhya Pradesh,204,67,137,158,1006.7128453952939,8353.708287618823,231.5168602795254,50.00877997693811,69.41670090955725,22.297357041554108,16,4,5043,24.720588235294116,0,Medium
2024-09-27 17:00:00,Rajasthan,112,36,76,199,1192.3789706942337,7227.768292821126,232.18248096859526,49.987645269309866,58.718675022532544,45.543812128301425,17,4,2079,18.5625,0,Low
2024-09-27 18:00:00,Meghalaya,545,168,377,1119,9977.460202315893,7091.645893939528,223.4703309642952,50.03118439750662,48.760253557839995,45.14723186455953,18,4,31459,57.72293577981652,1,Low
2024-09-27 19:00:00,Meghalaya,179,48,131,446,6671.116462944799,9825.498698982423,228.24247913547228,50.05421507660595,72.25167077218605,32.20534713636639,19,4,6230,34.80446927374302,1,Medium
2024-09-27 20:00:00,Nagaland,299,45,254,568,5718.721811648142,4257.066209136559,232.18168157827472,49.952263372747765,28.701797126623013,33.56714637870318,20,4,11749,39.2943143812709,1,Low
2024-09-27 21:00:00,Karnataka,225,64,161,711,6285.090282452076,8012.293551104327,226.83256186102136,49.986074841313375,61.920802608237146,47.613537413455845,21,4,15022,66.76444444444445,1,Medium
2024-09-27 22:00:00,Jharkhand,225,72,153,946,11883.629161671259,8135.650919906024,227.87399958844748,49.91899028242898,63.932003392526354,15.16316249841623,22,4,20828,92.56888888888889,1,Medium
2024-09-27 23:00:00,Manipur,90,23,67,161,1993.3147800192314,6405.534216703422,218.10155524242944,50.037796138164396,46.916293075947856,34.34879066862209,23,4,37010,411.22222222222223,0,Low
2024-09-28 00:00:00,Sikkim,295,99,196,297,4039.383149775197,5789.57093286226,226.96103794104923,49.99807544803926,38.86258644197545,9.5860752871364,0,5,17008,57.65423728813559,0,Low
2024-09-28 01:00:00,Tripura,535,156,379,66,915.054773567326,9111.998860289488,239.12876470490528,49.90547415995111,63.348032020075266,23.099391584908602,1,5,38417,71.80747663551402,0,Medium
2024-09-28 02:00:00,Tamil Nadu,122,39,83,285,4971.993566628248,9097.76158417304,230.93984791679122,50.05745555215734,62.14661387836765,33.59714095616208,2,5,36153,296.3360655737705,0,Medium
2024-09-28 03:00:00,Arunachal Pradesh,109,20,89,274,3186.563587469164,7707.259474893069,235.06629668276364,49.98600649316532,62.64731539764272,45.76655534038866,3,5,25435,233.348623853211,0,Medium
2024-09-28 04:00:00,Manipur,68,21,47,247,2998.120527524251,7934.728494570615,234.09000405970363,49.98957230026423,57.061918302030485,27.05606589101201,4,5,27448,403.6470588235294,0,Low
2024-09-28 05:00:00,Meghalaya,600,181,419,100,528.7463588894854,4855.327817475401,227.9725012814155,50.07292787401801,43.29382871973561,30.09510745595168,5,5,18869,31.448333333333334,0,Low
2024-09-28 06:00:00,Haryana,407,65,342,114,1778.7971450108837,7506.685412274206,234.19713146595566,49.977792206403784,58.50708092314382,29.874440464145188,6,5,22540,55.38083538083538,0,Low
2024-09-28 07:00:00,Karnataka,609,93,516,387,3892.207088564045,4211.998625654248,225.90585200247207,49.988489554708856,38.4056425645209,25.55419553220391,7,5,23435,38.48111658456486,0,Low
2024-09-28 08:00:00,Haryana,691,138,553,600,3322.267882303867,3899.161451733819,228.78275610586988,50.03004513052391,25.751011238695657,10.537593426645707,8,5,23410,33.878437047756876,0,Low
2024-09-28 09:00:00,Chhattisgarh,440,137,303,509,2681.7977380712705,6794.534761959047,235.5914796612683,49.94240837793217,51.385025682744235,48.44017174704891,9,5,19238,43.722727272727276,0,Low
2024-09-28 10:00:00,Nagaland,521,106,415,614,4070.198481167112,3757.4735508489384,238.9434464920259,50.02707738686356,29.7616534063166,20.280991891638386,10,5,14447,27.72936660268714,0,Low
2024-09-28 11:00:00,Madhya Pradesh,221,46,175,341,3917.6923191524716,9508.103404323827,228.92652204682432,49.93810189110437,73.4391437094183,17.25294708432188,11,5,2073,9.380090497737557,0,Medium
2024-09-28 12:00:00,Andhra Pradesh,530,174,356,200,2449.3765765602166,10103.90452013809,227.9946896242013,50.02766113952366,78.55149046718863,30.61837498909049,12,5,35663,67.28867924528302,0,Medium
2024-09-28 13:00:00,Rajasthan,193,50,143,284,3432.105626283555,7226.474221981715,232.68325004493235,49.989791262112064,57.31788974791067,46.749762285766636,13,5,38450,199.22279792746113,0,Low
2024-09-28 14:00:00,Nagaland,422,66,356,197,1307.6688995865102,5581.454916725764,220.4183493792673,50.02251765990396,44.83498490014952,34.6796429191359,14,5,7448,17.649289099526065,0,Low
2024-09-28 15:00:00,Haryana,168,32,136,319,4541.607815456758,4471.915637641617,230.2436172268096,50.00282562592463,38.27737851531464,15.020422746940744,15,5,18058,107.48809523809524,0,Low
2024-09-28 16:00:00,Nagaland,625,167,458,60,1033.4268473751451,9008.461147156155,231.34502160858264,49.969072974307075,63.029961304727046,5.777314399037169,16,5,14324,22.9184,0,Medium
2024-09-28 17:00:00,Meghalaya,205,35,170,166,2341.3609740051415,4731.7992132414465,235.03526777236857,49.998037366858895,29.224430557002208,40.35367155198767,17,5,12447,60.71707317073171,0,Low
2024-09-28 18:00:00,Kerala,270,80,190,873,13555.985974149808,3888.3060562467704,222.2580492752963,49.99457941762904,22.917182974986737,11.763185103120737,18,5,32507,120.3962962962963,1,Low
2024-09-28 19:00:00,Tripura,72,20,52,927,15998.67517530684,4801.059315461873,235.98735774505238,50.09169307942081,42.29745966784288,45.31504573021247,19,5,19993,277.68055555555554,1,Low
2024-09-28 20:00:00,Uttar Pradesh,419,79,340,951,6920.477783069085,4966.961208267557,218.9518617886352,49.954893611517875,37.26972210865263,7.821394877400708,20,5,21124,50.41527446300716,1,Low
2024-09-28 21:00:00,Uttar Pradesh,334,112,222,578,5845.344487719524,6195.6447650402515,229.65263060139378,50.00419109099059,44.612823266089286,39.356420180591186,21,5,7478,22.389221556886227,1,Low
2024-09-28 22:00:00,Tripura,610,155,455,1103,8114.215584092819,8529.830333177946,230.22774427558997,50.0486143487546,67.44287832119457,25.10859853820361,22,5,18064,29.613114754098362,1,Medium
2024-09-28 23:00:00,Mizoram,158,36,122,54,296.5526740194748,6763.501367347837,225.2410549622614,49.97085953370458,45.13641633412778,20.614947348085423,23,5,36950,233.86075949367088,0,Low
2024-09-29 00:00:00,Sikkim,250,47,203,235,1340.9716737760912,6826.924390709308,225.4464010546115,50.021851414383065,58.51705258764931,46.18015195045845,0,6,13440,53.76,0,Low
2024-09-29 01:00:00,Kerala,563,196,367,60,1039.3072304631073,4133.14431405238,233.00818264876952,50.053860299776716,32.35718676559352,39.82606942836747,1,6,37524,66.65008880994671,0,Low
2024-09-29 02:00:00,Nagaland,124,34,90,227,3858.8123715514475,6410.865959483006,233.49009291008738,49.99902620459735,51.81204414302656,29.842167163401655,2,6,7593,61.233870967741936,0,Low
2024-09-29 03:00:00,Andhra Pradesh,626,166,460,219,3080.809870519594,6357.540210142054,216.99526486562385,50.00251084907561,55.30601901209801,13.122593266696606,3,6,28817,46.033546325878596,0,Low
2024-09-29 04:00:00,Uttarakhand,664,198,466,117,1375.5229979836854,3568.0315073143856,225.50439102478663,49.902799110234646,28.1569985254639,24.645503796116397,4,6,2563,3.8599397590361444,0,Low
2024-09-29 05:00:00,Chhattisgarh,300,103,197,210,3157.341672631654,5972.408413106716,239.7806828459639,50.057637323142046,52.071550556101045,39.57748745522895,5,6,8933,29.776666666666667,0,Low
2024-09-29 06:00:00,Haryana,505,152,353,280,4666.431998810902,9223.09341107702,228.05871751784778,49.98959892743085,66.9268446173126,44.37061588745146,6,6,27009,53.48316831683168,0,Medium
2024-09-29 07:00:00,Punjab,566,88,478,689,12347.80359511464,9700.170010068046,236.78926273241058,50.01035567778236,69.03100075300905,32.684489179340574,7,6,17704,31.279151943462896,0,Medium
2024-09-29 08:00:00,Sikkim,496,78,418,691,12329.38328927832,8740.072327060272,224.155538932092,49.99037715847009,58.147171483692276,44.88169177610167,8,6,35374,71.31854838709677,0,Low
2024-09-29 09:00:00,Kerala,274,69,205,584,3568.795308963259,8732.22833949102,234.3755157072271,49.96263376141099,71.60078458655477,46.85594940486378,9,6,1518,5.54014598540146,0,Medium
2024-09-29 10:00:00,West Bengal,698,213,485,478,8523.863746559142,7594.869613492275,228.6638977739019,49.9856702416418,49.65866610551587,37.16724175127413,10,6,17066,24.449856733524356,0,Low
2024-09-29 11:00:00,Himachal Pradesh,679,236,443,265,2635.747369908424,3805.259361156262,227.38358357969366,49.96193764737089,34.1684595512087,36.12869635187437,11,6,1124,1.6553755522827687,0,Low
2024-09-29 12:00:00,Sikkim,535,187,348,86,1071.9310103609248,7586.429669253718,238.38224602265527,50.038361708178506,51.39794900563268,36.97829725133164,12,6,36198,67.65981308411214,0,Low
2024-09-29 13:00:00,Jharkhand,590,169,421,180,3163.16727149893,4910.084977556506,231.10122879788372,50.03264662400727,35.61062267748984,40.40550172740737,13,6,18633,31.58135593220339,0,Low
2024-09-29 14:00:00,Arunachal Pradesh,612,92,520,66,545.2416700441538,6124.446354757808,224.06614444115735,49.99900891568862,43.56072475611829,43.672578952396464,14,6,1143,1.8676470588235294,0,Low
2024-09-29 15:00:00,Kerala,203,50,153,149,2197.112695929565,9190.27838209717,226.47941640812644,49.9386018842843,68.26091396511163,26.21721397473333,15,6,5105,25.147783251231527,0,Medium
2024-09-29 16:00:00,Manipur,600,192,408,284,2405.4946674380612,8163.888375704476,227.99450102927824,50.033948187740826,57.78879742381588,15.211451578330477,16,6,14796,24.66,0,Low
2024-09-29 17:00:00,Madhya Pradesh,289,61,228,128,1394.22183728446,4107.110831321933,230.56675087914746,50.00967014732796,28.519759007581747,47.63732294483141,17,6,15295,52.92387543252595,0,Low
2024-09-29 18:00:00,Rajasthan,414,103,311,501,7268.545411994691,4466.032795422196,232.57350202401446,50.011749805256365,34.94169767601998,39.33799868870532,18,6,3075,7.427536231884058,1,Low
2024-09-29 19:00:00,West Bengal,69,20,49,628,5191.08720410175,4964.051826685354,238.15417777256587,49.93855718414297,37.07174701127342,31.943575725934625,19,6,19885,288.18840579710144,1,Low
2024-09-29 20:00:00,Kerala,211,71,140,650,9603.080378770263,6030.772276653413,231.36806542916275,49.98474839624186,40.27642987225489,11.577623991181941,20,6,24946,118.22748815165876,1,Low
2024-09-29 21:00:00,Gujarat,254,54,200,927,16239.918805376221,8692.914794890383,219.93518971378018,50.02056673109465,67.24149650577144,37.89028254446211,21,6,23170,91.22047244094489,1,Medium
2024-09-29 22:00:00,Rajasthan,109,31,78,563,8799.681432296953,10423.314524554733,229.3111379867945,50.05384946953687,70.64087666406462,10.424176715479533,22,6,33158,304.20183486238534,1,Medium
2024-09-29 23:00:00,Karnataka,431,93,338,66,1078.9230672249676,7719.330710269235,230.35504385350043,50.12544378839347,63.39394386294322,18.4286789198063,23,6,32694,75.85614849187935,0,Medium
2024-09-30 00:00:00,Andhra Pradesh,243,80,163,204,1708.0154318952575,5448.705625371832,226.62353346869725,49.90676483537972,34.86658584354407,41.33092748504863,0,0,15863,65.2798353909465,0,Low
2024-09-30 01:00:00,Odisha,343,96,247,341,2222.356468323138,3740.769358538605,221.77860100674113,49.96065633348922,25.630128894393312,14.51282611792316,1,0,22828,66.5539358600583,0,Low
2024-09-30 02:00:00,Andhra Pradesh,498,99,399,76,394.5587112999133,3840.9872310477463,234.70906155358819,49.93208351999695,35.68683289298221,15.401307131915614,2,0,19353,38.86144578313253,0,Low
2024-09-30 03:00:00,Mizoram,322,87,235,67,812.3330134605566,4284.979819944329,226.63125129241,50.08529063007469,29.923226786447497,45.62142282834144,3,0,19288,59.900621118012424,0,Low
2024-09-30 04:00:00,Arunachal Pradesh,234,49,185,106,1204.4102532924953,6818.354253026904,233.0460654746863,49.99766928667171,52.273306867901354,48.84742636828807,4,0,27765,118.65384615384616,0,Low
2024-09-30 05:00:00,Uttarakhand,345,54,291,159,2526.2541425063746,3702.9580029199624,232.71489593290738,50.00798628208947,27.21519266575283,30.961306974868613,5,0,12151,35.220289855072465,0,Low
2024-09-30 06:00:00,Rajasthan,199,36,163,346,4664.930118696561,5704.544026647668,226.60647637053788,49.91446148510446,37.78994499803253,41.416226883077364,6,0,2103,10.5678391959799,0,Low
2024-09-30 07:00:00,Chhattisgarh,90,17,73,657,4131.766478062615,5969.873237836274,234.9663441711126,50.01715815188703,39.976389586944364,43.76293242001896,7,0,20129,223.65555555555557,0,Low
2024-09-30 08:00:00,Odisha,576,96,480,514,6808.93953083468,4598.05465403212,240.2716453466507,49.916147726026814,42.242659670309635,29.724039706345753,8,0,11160,19.375,0,Low
2024-09-30 09:00:00,Jharkhand,461,107,354,696,7872.723822314638,6427.803407859465,224.36435315039878,50.07756968282815,40.954762658302556,9.533729352555092,9,0,25208,54.68112798264642,0,Low
2024-09-30 10:00:00,Goa,281,97,184,648,4153.366758988814,5817.072304745252,231.4759252536168,50.09752956699238,45.704951086304106,10.005665531907974,10,0,4361,15.519572953736654,0,Low
2024-09-30 11:00:00,Tripura,232,49,183,53,843.3944044657658,8331.811584108418,224.76729118255795,50.03366138964203,65.12872261146899,20.98902908591326,11,0,37935,163.51293103448276,0,Medium
2024-09-30 12:00:00,Tripura,615,154,461,70,1224.133524213911,6675.141034317619,219.89681780429507,49.96346240114246,55.14776662864061,20.871839642634185,12,0,7276,11.830894308943089,0,Low
2024-09-30 13:00:00,Mizoram,361,56,305,57,1022.6770165927362,6357.093770495672,231.42941960432648,50.0748107325313,48.62717884022257,41.28084098215133,13,0,1842,5.1024930747922435,0,Low
2024-09-30 14:00:00,Uttarakhand,352,119,233,148,2266.9094904021413,10010.37567823698,233.5459484424139,49.97241277797997,81.16164619457452,14.932886693119126,14,0,9105,25.866477272727273,0,High
2024-09-30 15:00:00,Himachal Pradesh,274,93,181,167,1930.5164686849143,3870.206337435687,228.7681840441668,49.92785437228303,30.153663697326383,7.483033226770315,15,0,32472,118.51094890510949,0,Low
2024-09-30 16:00:00,Maharashtra,452,71,381,156,2315.7953919065067,6468.1893185604295,229.85395995772313,49.96453835282676,42.142667232489615,20.57145094452669,16,0,37938,83.93362831858407,0,Low
2024-09-30 17:00:00,Sikkim,425,129,296,177,1133.2970368030294,6835.755149580132,235.70698798427597,49.98440047281934,56.215698881058046,42.09250020083252,17,0,18804,44.24470588235294,0,Low
2024-09-30 18:00:00,Meghalaya,214,49,165,448,2575.878114323882,4005.67478750146,237.8805701594983,50.019931570573796,37.498735155786676,31.344531162240724,18,0,17749,82.9392523364486,1,Low
2024-09-30 19:00:00,Uttarakhand,172,59,113,566,5902.4381771533135,9533.944848180872,222.34200624745284,49.980984723663006,76.89207011487927,23.51460321803243,19,0,20564,119.55813953488372,1,Medium
2024-09-30 20:00:00,Madhya Pradesh,98,26,72,635,7462.796387363016,4262.017857520222,221.89949258058667,49.97337929570583,40.000046867239874,6.562995659497325,20,0,8888,90.6938775510204,1,Low
2024-09-30 21:00:00,Telangana,304,65,239,991,12373.749490413644,5341.771431155014,234.17602566681006,50.08299400818529,38.06806736603182,14.375302731333298,21,0,28653,94.2532894736842,1,Low
2024-09-30 22:00:00,Uttar Pradesh,581,139,442,609,5563.598421709505,4614.132375054626,229.93246068153852,49.948340537760316,38.870809603318335,49.591957904608606,22,0,20068,34.540447504302925,1,Low
2024-09-30 23:00:00,Tamil Nadu,544,189,355,162,1901.0816112379955,3354.0044514593305,225.25823257404468,49.82333730493555,24.537462900064984,30.809593792671052,23,0,12375,22.748161764705884,0,Low
2024-10-01 00:00:00,Bihar,198,50,148,251,2760.746401858767,3267.1854994408372,229.1510289175061,50.058246535213236,25.401082160621907,21.19838627088173,0,1,38142,192.63636363636363,0,Low
2024-10-01 01:00:00,Uttarakhand,119,19,100,348,6149.393820953694,6016.556627660717,229.57253498605397,49.893683612933636,40.291247920455305,39.11133254128813,1,1,30294,254.57142857142858,0,Low
2024-10-01 02:00:00,Manipur,312,54,258,262,3418.526934229329,3447.8752422777247,230.78951796409152,49.99387345031294,25.343363648158498,49.295821357741126,2,1,9297,29.798076923076923,0,Low
2024-10-01 03:00:00,Sikkim,273,79,194,296,5189.266592970972,8067.554534847476,229.83316000417295,49.96808903769283,60.59504317046543,46.25491846154335,3,1,9909,36.2967032967033,0,Medium
2024-10-01 04:00:00,Madhya Pradesh,433,88,345,260,2126.8363558814463,7048.107351628667,227.07843800335843,50.08917088094274,51.83365241093715,16.519742916789536,4,1,5502,12.706697459584296,0,Low
2024-10-01 05:00:00,Gujarat,77,20,57,286,1734.2835322407586,7648.988757372472,228.19844229279266,50.03135707554763,60.76636697167375,24.771080495415717,5,1,32303,419.5194805194805,0,Medium
2024-10-01 06:00:00,Bihar,694,157,537,304,1700.4528470864673,6150.880122075437,237.15858608975844,50.01514530699229,46.88476419894398,46.677773080151894,6,1,7489,10.791066282420749,0,Low
2024-10-01 07:00:00,Tamil Nadu,565,125,440,276,2508.525636191216,8976.98632602104,235.0969472663848,50.00619313627572,65.39234840448972,12.62639713324908,7,1,7448,13.182300884955753,0,Medium
2024-10-01 08:00:00,Tripura,244,38,206,380,3969.5721752938566,8100.191995170947,231.45599201255996,49.9846443640871,65.2215209418014,26.696641831240683,8,1,4204,17.229508196721312,0,Medium
2024-10-01 09:00:00,Haryana,381,99,282,771,10149.391590330315,4916.914261523872,236.67504200370212,50.00141293149622,32.23711971569362,32.38665191062542,9,1,4677,12.275590551181102,0,Low
2024-10-01 10:00:00,Rajasthan,681,190,491,309,4908.600757657573,9909.516641924129,239.00406107131147,50.024080411934165,70.62435371631327,20.032594952925063,10,1,32421,47.607929515418505,0,Medium
2024-10-01 11:00:00,Uttar Pradesh,639,173,466,342,2569.9146176539966,10194.588296518607,223.8250984356878,49.97050718427752,80.38577960452521,26.055904339459094,11,1,37535,58.74021909233177,0,High
2024-10-01 12:00:00,Manipur,481,134,347,89,1591.5133212667592,5841.208255550138,236.15993771152935,49.961097691708844,45.641305002391356,34.664165539171655,12,1,9065,18.846153846153847,0,Low
2024-10-01 13:00:00,Uttarakhand,289,96,193,174,1476.702593814464,5628.8117773136855,237.13003186764638,50.06815277936565,43.86255326435085,35.36281673021514,13,1,10849,37.53979238754325,0,Low
2024-10-01 14:00:00,Mizoram,696,222,474,165,1862.5888008730842,7234.310251121142,228.54513312504724,49.99765690810412,57.188666292933284,25.49703594821278,14,1,35414,50.882183908045974,0,Low
2024-10-01 15:00:00,Manipur,429,86,343,111,1575.4994542479349,6711.406574614018,235.01464537412258,49.94269181051968,49.656007688304804,45.43280862724392,15,1,19959,46.52447552447553,0,Low
2024-10-01 16:00:00,Sikkim,225,35,190,195,2203.13553864335,9150.097317125916,227.37011209197144,50.089561020068096,73.79291128969133,44.86412287213345,16,1,5311,23.604444444444443,0,Medium
2024-10-01 17:00:00,Meghalaya,138,25,113,229,1594.811361192033,8238.622019920662,232.21896944692762,49.915283864935226,64.17953322420695,32.46833790378284,17,1,26798,194.18840579710144,0,Medium
